ticket_id,timestamp,category,ticket_text
PHX-5747,2025-09-27 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-5748,2025-10-22 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-5749,2025-10-31 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-5750,2025-09-19 00:00:00,Airtime/Data,I haven't received the airtime I purchased since yesterday.
PHX-5751,2025-09-27 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-5752,2025-10-12 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-5753,2025-10-24 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-5754,2025-10-12 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-5755,2025-09-03 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5756,2025-09-05 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-5757,2025-10-08 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-5758,2025-11-04 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-5759,2025-08-16 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-5760,2025-11-01 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-5761,2025-09-29 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-5762,2025-08-20 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-5763,2025-10-18 00:00:00,Transfer,Why is my account restricted? I need access to my funds now!
PHX-5764,2025-09-21 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-5765,2025-08-20 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-5766,2025-11-09 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-5767,2025-10-18 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-5768,2025-09-26 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-5769,2025-09-27 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-5770,2025-09-29 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-5771,2025-09-12 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-5772,2025-08-14 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-5773,2025-08-31 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-5774,2025-09-26 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-5775,2025-09-11 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-5776,2025-10-04 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-5777,2025-08-31 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-5778,2025-10-23 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-5779,2025-11-04 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-5780,2025-09-27 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-5781,2025-10-19 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-5782,2025-11-10 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-5783,2025-10-22 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-5784,2025-10-15 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-5785,2025-09-14 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-5786,2025-10-18 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-5787,2025-09-14 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-5788,2025-11-06 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-5789,2025-11-03 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-5790,2025-09-26 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-5791,2025-09-09 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-5792,2025-09-10 00:00:00,Account Issue,My transfer of 5000 to my mom failed but I was debited.
PHX-5793,2025-09-19 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-5794,2025-10-10 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-5795,2025-08-16 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-5796,2025-09-01 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-5797,2025-10-24 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-5798,2025-08-22 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-5799,2025-08-31 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-5800,2025-09-22 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-5801,2025-08-16 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-5802,2025-10-28 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-5803,2025-09-20 00:00:00,General Feedback,"Fast and reliable service, thank you Phlex!"
PHX-5804,2025-09-28 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-5805,2025-10-17 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-5806,2025-11-03 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5807,2025-08-26 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5808,2025-09-25 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-5809,2025-09-05 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-5810,2025-11-03 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-5811,2025-09-20 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-5812,2025-08-21 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-5813,2025-10-12 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-5814,2025-10-05 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-5815,2025-09-16 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-5816,2025-09-17 00:00:00,Account Issue,My transfer of 5000 to my mom failed but I was debited.
PHX-5817,2025-09-14 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-5818,2025-10-20 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-5819,2025-09-30 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-5820,2025-11-03 00:00:00,Account Issue,Transaction failed but my balance was deducted. This is frustrating.
PHX-5821,2025-11-05 00:00:00,Airtime/Data,I haven't received the airtime I purchased since yesterday.
PHX-5822,2025-09-24 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-5823,2025-09-17 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-5824,2025-11-05 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-5825,2025-10-03 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-5826,2025-11-09 00:00:00,Account Issue,Transaction failed but my balance was deducted. This is frustrating.
PHX-5827,2025-10-15 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-5828,2025-10-13 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-5829,2025-10-14 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-5830,2025-10-30 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-5831,2025-11-09 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-5832,2025-09-08 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-5833,2025-09-09 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-5834,2025-08-20 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5835,2025-09-10 00:00:00,Transfer,Why is my account restricted? I need access to my funds now!
PHX-5836,2025-09-14 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-5837,2025-09-01 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-5838,2025-09-15 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-5839,2025-09-17 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-5840,2025-10-17 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-5841,2025-09-13 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-5842,2025-10-06 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-5843,2025-11-01 00:00:00,Account Issue,"I love the new UI update, very smooth."
PHX-5844,2025-08-28 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-5845,2025-09-28 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-5846,2025-11-03 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-5847,2025-11-05 00:00:00,Airtime/Data,Transaction failed but my balance was deducted. This is frustrating.
PHX-5848,2025-11-07 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-5849,2025-10-22 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-5850,2025-09-09 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-5851,2025-09-06 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-5852,2025-09-28 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-5853,2025-09-27 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-5854,2025-08-19 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-5855,2025-10-16 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5856,2025-10-22 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-5857,2025-08-27 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-5858,2025-09-29 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-5859,2025-08-25 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-5860,2025-09-03 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-5861,2025-09-24 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-5862,2025-10-24 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-5863,2025-10-22 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-5864,2025-09-03 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-5865,2025-10-29 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-5866,2025-08-20 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-5867,2025-11-04 00:00:00,General Feedback,"Fast and reliable service, thank you Phlex!"
PHX-5868,2025-11-03 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-5869,2025-09-21 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-5870,2025-09-17 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-5871,2025-10-10 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-5872,2025-09-11 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-5873,2025-09-06 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-5874,2025-09-16 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-5875,2025-10-14 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-5876,2025-09-20 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-5877,2025-11-01 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-5878,2025-09-13 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-5879,2025-09-05 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-5880,2025-10-25 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-5881,2025-10-10 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-5882,2025-08-22 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-5883,2025-08-27 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-5884,2025-10-31 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-5885,2025-08-27 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-5886,2025-08-26 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-5887,2025-09-17 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-5888,2025-10-11 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-5889,2025-08-17 00:00:00,Airtime/Data,Transaction failed but my balance was deducted. This is frustrating.
PHX-5890,2025-10-01 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-5891,2025-10-23 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-5892,2025-10-30 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-5893,2025-09-25 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-5894,2025-08-23 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-5895,2025-09-29 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-5896,2025-08-23 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-5897,2025-09-08 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5898,2025-08-22 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-5899,2025-10-16 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-5900,2025-10-29 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-5901,2025-09-27 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-5902,2025-10-01 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-5903,2025-09-27 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-5904,2025-09-23 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-5905,2025-09-20 00:00:00,Airtime/Data,I haven't received the airtime I purchased since yesterday.
PHX-5906,2025-09-08 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
